symbol,SL32230,SL32246,SL6130,SL6669,SL7393,SL7403,SL7404,SL7625,SL7632
DGKH,1163,1090,2838,1564,1705,1160,1034,2304,1882
DGKI,2109,2291,6140,2797,2416,2417,1492,4003,3396
DGKQ,3855,4944,4786,3488,5619,4041,3959,6448,4085
DGKZ,38409,47007,38512,21697,49035,31957,39743,68369,44125
DGKZP1,580,545,724,321,699,575,637,1051,615
DGLUCY,1839,1859,2843,1669,3517,1995,1874,2900,2484
DGUOK,408,386,602,358,624,409,652,687,593
DGUOK-AS1,9,4,12,10,18,3,5,8,13
DHCR24,13537,16953,29647,14093,13818,16809,14216,22294,20181
DHCR7,2584,2614,3536,1565,3083,3096,2104,3190,2033
DHDDS,1141,1331,1802,1581,1802,1299,1274,1968,1609
DHDH,44,38,57,29,45,39,64,64,55
DHFR,197,227,327,358,275,219,476,517,400
DHFR2,95,199,514,267,542,280,492,392,341
DHH,7,4,12,6,17,18,3,14,8
DHODH,232,214,356,222,441,178,224,313,235
DHPS,1910,1936,2530,1510,2435,1831,2514,2740,2363
DHRS1,212,239,316,291,646,247,411,389,449
DHRS12,165,189,272,199,356,205,275,297,282
DHRS13,101,76,118,48,94,69,107,85,85
DHRS2,27,11,23,14,21,27,24,31,25
DHRS3,773,523,869,469,945,699,624,944,592
DHRS4,77,85,122,54,138,59,223,152,99
DHRS4-AS1,145,188,333,183,276,220,187,281,282
DHRS4L1,5,9,10,10,15,8,13,18,12
DHRS4L2,95,128,172,113,208,108,272,224,187
DHRS7,686,978,1711,1016,1607,1136,1426,1478,1391
DHRS7B,350,341,600,459,693,392,557,641,566
DHRS7C,3,18,32,21,16,11,27,20,17
DHRS9,4,21,76,18,26,2,55,48,25
DHRSX,157,150,230,127,231,202,199,209,180
DHTKD1,368,560,1074,546,1366,717,898,1181,805
DHX15,1437,1404,3906,1906,2671,2239,1818,3297,2549
DHX16,846,1073,1753,998,1587,1227,1302,1784,1481
DHX29,1032,1024,1904,1718,1953,1228,1513,1997,1579
DHX30,5571,7024,9954,4652,8296,7237,7119,10343,8390
DHX32,240,223,631,336,534,402,328,534,441
DHX33,905,831,2104,1166,1384,1333,920,1675,1407
DHX33-DT,1,0,0,0,3,0,0,0,1
DHX34,1533,1322,1205,1099,2198,783,1141,1702,1452
DHX35,312,327,755,523,682,473,403,806,598
DHX36,1877,2312,6452,4758,5333,3986,5650,6301,5626
DHX37,751,1228,1520,736,1372,1210,1110,1771,1168
DHX38,1740,2091,3416,1553,3183,2540,2504,3407,2740
DHX40,682,606,1489,875,1230,931,867,1207,1119
DHX40P1,0,0,2,0,1,0,0,0,0
DHX57,599,747,1564,1069,1485,1102,832,1475,1357
DHX58,404,342,521,371,697,353,403,410,396
DHX8,1002,1103,2668,1465,1918,1801,1254,2236,1906
DHX9,2636,2866,7330,3493,5095,4032,3366,5975,4853
DIABLO,132,100,134,147,133,75,97,139,125
DIAPH1,2603,2082,4069,3006,3770,2947,2473,4742,3924
DIAPH1-AS1,7,1,8,5,10,4,7,5,8
DIAPH2,409,311,904,446,568,514,333,780,617
DIAPH2-AS1,6,5,7,8,5,3,5,10,8
DIAPH3,6,6,33,20,46,19,39,73,23
DIAPH3-AS1,0,0,1,0,1,0,2,0,0
DICER1,1472,1683,4329,2049,3476,2148,1672,2969,2755
DICER1-AS1,161,142,163,149,236,132,224,194,167
DIDO1,2054,1738,2339,1686,3036,1674,1336,2834,2482
DIMT1,994,1034,2893,2199,2784,1855,2010,2466,2317
DIMT1P1,0,0,0,0,0,0,1,0,0
DIO1,11,13,8,9,16,6,8,16,13
DIO2,736,681,4074,859,5470,3555,1379,2519,2263
DIO2-AS1,0,0,7,1,2,3,1,2,1
DIO3,38,59,18,40,64,63,46,62,49
DIO3OS,71,81,65,288,280,94,145,149,144
DIP2A,1736,2109,3177,2006,3544,1450,1859,2927,2405
DIP2A-IT1,6,4,12,21,16,6,10,19,14
DIP2B,2921,3062,10483,3668,5323,3843,2987,4808,4610
DIP2C,2828,2870,6353,2534,3904,3561,2521,5039,4166
DIP2C-AS1,43,30,44,53,121,27,73,118,54
DIPK1A,1297,1249,3037,1738,1844,1590,1300,1724,1866
DIPK1B,848,906,785,795,1223,730,1001,1159,1013
DIPK1C,105,325,672,217,807,462,959,481,456
DIPK2A,784,748,1672,1059,1384,892,984,1268,1099
DIPK2B,274,391,585,408,900,370,542,629,645
DIRAS1,11583,15040,24582,15035,18300,16429,23894,31890,27411
DIRAS2,15349,14689,33040,15560,14759,14832,12569,25242,18339
DIRAS3,94,114,160,109,117,115,144,127,87
DIS3,738,675,1903,1267,1416,1135,984,1542,1319
DIS3L,1103,1282,3095,1579,2179,1387,1441,1967,1651
DIS3L2,616,831,1372,921,1439,882,1008,1329,1209
DIS3L2P1,0,0,0,0,0,0,0,0,0
DISC1,76,137,482,198,409,197,143,334,273
DISC1-IT1,3,0,4,2,6,0,3,5,3
DISC1FP1,3,1,11,6,7,3,15,4,20
DISP1,100,121,212,153,292,138,69,201,227
DISP2,3024,3265,4743,2144,3259,2792,1834,4294,3504
DISP3,596,817,864,535,1055,589,504,1163,612
DIXDC1,2142,2263,4797,2249,2828,1950,2815,3805,3042
DKC1,637,611,1221,787,1152,895,1209,1582,1092
DKFZP434H168,22,11,19,13,17,13,15,22,19
DKK1,29,34,62,47,53,82,56,58,49
DKK2,90,124,215,80,177,88,134,255,85
DKK3,26529,32834,48186,23151,30174,30931,26396,42506,37863
DKK4,1,1,0,2,3,2,6,5,2
DKKL1,4,3,8,2,5,2,5,7,3
DLAT,1285,1312,3131,1759,1743,1729,1287,2481,2198
DLC1,1477,1772,3696,2225,3584,2292,1790,3107,2805
DLD,1398,1671,3748,2646,2946,2740,2531,3643,3191
DLEC1,35,62,58,49,125,63,59,77,83
DLEU1,35,38,69,62,80,32,73,95,67
DLEU2,32,34,56,42,94,28,70,95,73
DLEU7,170,210,451,229,352,234,310,356,359
DLG1,2881,2884,6016,3798,5314,3081,3213,5648,4818
DLG1-AS1,0,1,5,0,0,0,2,1,0
DLG2,6606,5591,14502,8269,9009,8258,5609,12438,10336
DLG3,3378,3782,7783,4741,4649,4747,4037,7634,6183
DLG3-AS1,0,0,0,4,1,1,3,8,5
DLG4,31558,29570,39889,17762,30877,30959,26542,51285,37288
DLG5,1180,1537,2337,741,2058,1282,654,2799,1906
DLGAP1,13584,12854,28679,13058,17169,15691,9395,25182,23450
DLGAP1-AS3,48,52,68,64,113,45,77,132,70
DLGAP1-AS5,48,33,23,72,97,18,41,98,115
DLGAP2,2525,2355,5309,3656,4720,2844,2776,4858,5327
DLGAP2-AS1,10,7,6,12,21,7,9,16,18
DLGAP3,10450,12103,10891,3798,9972,7563,6835,17296,9915
DLGAP4,7821,8056,10438,5193,9668,7185,5145,12683,9328
DLGAP4-AS1,19,15,12,17,34,6,25,44,26
DLGAP5,5,0,14,1,2,0,12,62,3
DLGAP5P1,0,0,0,0,0,0,0,0,0
DLK1,1,4,4,0,6,2,1,0,1
DLK2,267,416,256,243,436,179,626,610,436
DLL1,115,237,386,130,483,170,306,265,225
DLL3,72,138,152,93,265,141,207,211,160
DLL4,900,355,1072,202,839,648,311,509,452
DLST,1666,1466,3185,2309,3056,2655,2284,2957,2692
DLX1,318,479,590,310,649,365,567,784,761
DLX2,66,78,95,44,107,67,104,115,98
DLX2-DT,0,0,1,1,2,0,3,1,1
DLX3,14,5,9,13,22,7,33,33,12
DLX4,84,18,12,22,25,36,9,29,7
DLX5,44,54,61,54,97,66,68,156,93
DLX6,66,48,107,71,125,73,93,144,138
DM1-AS,16,26,15,13,35,11,34,24,23
DMAC1,604,688,1045,894,988,882,1233,1063,1056
DMAC2,1607,1561,2049,1620,2031,1915,1805,2409,2024
DMAC2L,612,435,789,717,950,577,840,873,817
DMAP1,1379,1600,2040,1632,2690,1528,2307,2613,2399
DMBT1,5,29,64,15,46,19,47,21,28
DMBT1L1,4,3,11,1,5,8,7,13,3
DMBX1,0,0,0,0,0,0,0,1,1
DMC1,9,13,36,13,32,27,32,23,18
DMD,2012,1891,4492,2977,4039,2342,1875,4109,3785
DMGDH,56,60,123,49,112,92,48,108,100
DMKN,96,133,137,212,352,82,210,293,263
DMP1,1,0,3,0,1,3,1,2,0
DMPK,3173,2723,1814,1465,4381,1460,3598,3229,2656
DMRT1,2,0,8,0,1,0,5,1,1
DMRT2,9,29,41,20,49,17,66,27,21
DMRT3,100,44,188,76,73,165,79,153,84
DMRTA1,6,7,8,7,19,13,9,32,11
DMRTA2,9,16,10,7,11,5,70,13,8
DMRTB1,0,0,4,0,0,0,1,0,0
DMRTC1B,9,4,13,3,9,2,12,11,7
DMRTC2,1,0,11,0,2,0,1,0,0
DMTF1,1433,1335,2768,2304,2724,1455,1303,2690,2448
DMTN,27230,27716,27999,19005,28609,23974,29801,41441,33021
DMWD,4879,5556,5422,2875,6122,3887,4630,7129,4969
DMXL1,1627,1658,5227,2586,3113,2299,1479,3194,3103
DMXL2,3124,3915,10105,5296,4931,4860,2448,7678,6431
DNA2,132,65,119,97,176,92,63,159,83
DNAAF1,550,346,474,576,1025,407,423,613,554
DNAAF2,276,261,399,244,420,290,372,393,377
DNAAF3,7,2,4,0,3,3,2,5,2
DNAAF4,15,9,21,27,29,5,24,25,17
DNAAF4-CCPG1,0,0,0,0,0,0,0,0,0
DNAAF5,628,452,630,329,745,490,440,697,518
DNAAF6,2,0,2,0,3,1,2,0,0
DNAH1,1100,1684,1715,1616,3262,948,971,1805,2185
DNAH10,300,298,730,769,852,575,398,590,653
DNAH11,45,24,41,47,80,26,42,267,50
DNAH12,18,9,38,18,43,14,37,20,25
DNAH14,48,57,109,121,96,58,90,210,69
DNAH17,255,370,801,308,567,276,524,351,358
DNAH2,275,192,249,193,316,188,134,355,260
DNAH3,19,10,55,18,24,15,26,27,17
DNAH5,81,85,219,129,191,114,125,212,179
DNAH6,358,215,215,308,338,111,143,307,266
DNAH7,199,202,494,319,673,284,309,488,455
DNAH8,17,11,56,6,19,20,38,10,13
DNAH9,306,333,578,407,509,429,344,593,511
DNAI1,86,48,53,94,107,56,51,84,62
DNAI2,3,1,9,1,6,3,3,2,3
DNAI3,15,9,27,35,38,31,13,26,36
DNAI4,51,55,93,102,121,47,79,102,93
DNAJA1,8347,6149,14315,8521,9011,8474,11943,13356,12326
DNAJA1P1,0,0,0,0,0,0,1,0,0
DNAJA1P2,0,0,4,0,0,0,3,0,0
DNAJA1P4,0,0,4,0,1,1,5,0,0
DNAJA2,3008,2960,5057,3003,4507,3598,3650,4718,4337
DNAJA3,2249,2082,3363,2131,2906,2862,2320,3429,2975
DNAJA4,7051,5633,7947,5654,5571,5313,4064,7538,8711
DNAJB1,16701,2984,4790,2219,3607,3863,3375,4561,3604
DNAJB11,731,707,905,563,943,536,917,1262,867
DNAJB12,1517,1278,2213,1540,2307,1816,1646,2140,1802
DNAJB13,11,4,12,7,11,3,12,8,6
DNAJB14,2310,2437,6836,5459,4506,3874,3616,5356,5033
DNAJB2,13946,10394,13456,7262,11984,8210,17588,13297,10521
DNAJB3,0,0,0,0,0,0,0,0,0
DNAJB4,1835,950,2130,1293,1486,1053,1216,1718,1544
DNAJB5,541,1094,1248,750,1758,745,996,2105,1429
DNAJB6,2426,2148,2170,1372,2302,1578,1955,2804,2330
DNAJB6P1,72,83,239,91,122,66,79,147,108
DNAJB6P4,0,0,0,0,0,1,0,0,0
DNAJB6P5,0,0,2,0,0,0,1,0,0
DNAJB6P7,2,2,4,4,1,0,2,8,2
DNAJB6P8,8,5,3,8,8,3,6,5,8
DNAJB7,9,9,23,23,19,13,13,23,27
DNAJB8,0,1,2,2,3,0,1,2,2
DNAJB8-AS1,0,0,0,0,1,0,0,1,2
DNAJB9,855,740,1757,1170,1269,1181,1266,1237,1307
DNAJC1,315,274,463,348,566,389,587,671,501
DNAJC10,1395,1868,4147,2944,3054,2003,1730,3343,3036
DNAJC11,1106,1430,2296,1262,1821,1574,1055,2042,1736
DNAJC12,444,435,699,534,623,467,760,587,575
DNAJC13,1486,1344,3725,1837,2614,1973,1211,3171,2633
DNAJC14,158,300,463,184,351,331,201,450,357
DNAJC15,729,790,1951,1374,1894,1052,1356,1523,1481
DNAJC16,1150,1084,2313,1410,1427,1442,843,1907,1615
DNAJC17,123,143,197,164,263,124,208,197,205
DNAJC18,2401,2470,6586,4191,3845,3892,2693,4772,4651
DNAJC19,456,500,820,838,999,617,903,867,818
DNAJC19P4,3,0,2,1,0,0,1,2,1
DNAJC2,682,642,822,842,988,613,981,1420,990
DNAJC21,1455,1327,2720,2491,3346,1851,2732,3564,2877
DNAJC22,29,90,188,159,142,88,156,221,68
DNAJC24,371,295,631,467,516,387,392,501,451
DNAJC25,233,176,398,398,380,260,347,435,314
DNAJC25-GNG10,0,0,0,0,0,0,0,0,0
DNAJC27,916,771,2061,1366,1271,1107,899,1689,1584
DNAJC27-AS1,87,84,199,86,174,99,69,153,103
DNAJC28,94,85,223,158,211,131,135,233,225
DNAJC3,751,669,1685,741,1267,985,804,1289,968
DNAJC3-DT,315,158,341,292,404,218,362,367,299
DNAJC30,364,526,514,448,610,385,854,710,602
DNAJC4,594,609,701,578,1178,644,951,932,843
DNAJC5,15346,17651,26071,18060,19438,18595,17606,29963,23918
DNAJC5B,1,2,7,0,2,3,2,2,3
DNAJC5G,275,123,213,227,422,86,191,319,356
DNAJC6,12818,13914,38347,17204,16388,17638,11527,25282,23435
DNAJC7,2628,2613,4502,3851,4659,3213,4252,4971,4426
DNAJC8,1176,1318,1990,1667,2260,1515,2567,2294,1938
DNAJC9,227,149,333,231,313,194,176,288,295
DNAJC9-AS1,56,17,22,41,57,9,39,25,30
DNAL1,1205,1226,2518,1529,1968,1604,1373,2331,2219
DNAL4,746,1037,786,625,1095,658,1350,1382,1194
DNALI1,226,257,426,186,573,285,231,420,376
DNASE1,814,452,679,811,1083,397,860,1198,874
DNASE1L1,225,332,346,246,374,302,272,473,311
DNASE1L2,263,223,81,64,263,99,213,146,177
DNASE1L3,0,0,9,1,2,4,3,2,0
DNASE2,355,365,710,435,676,374,640,689,494
DNASE2B,10,7,13,3,11,10,9,9,10
DND1,0,0,0,0,0,0,0,0,0
DNER,3044,5152,11998,4156,7949,5464,7872,8380,8141
DNHD1,487,573,1132,711,1323,458,589,782,753
DNLZ,47,29,22,24,55,22,41,46,33
DNM1,67532,70505,94175,48929,85129,67813,54287,100239,85167
DNM1L,6194,5961,15079,10329,9568,8454,6962,11610,11040
DNM1P46,4,7,23,8,16,7,5,13,12
DNM1P49,0,0,2,0,0,0,0,0,0
DNM2,3023,3986,6829,2497,7112,3534,5068,4607,4199
DNM3,5856,5935,18557,10261,9966,8723,6849,12417,13585
DNM3-IT1,4,3,3,8,15,2,14,10,7
DNMBP,259,223,351,332,570,292,186,433,387
DNMBP-AS1,2,3,9,3,12,3,7,4,3
DNMT1,1618,2109,3677,1966,3751,2118,2957,4351,3140
DNMT3A,458,663,778,563,1095,450,667,1032,869
DNMT3B,31,29,52,51,64,44,25,135,58
DNMT3L,3,1,10,0,3,1,2,4,1
DNMT3L-AS1,0,0,0,0,1,0,4,0,1
DNPEP,1373,1514,2093,1367,2099,1457,1643,2353,1697
DNPH1,280,447,334,148,439,301,643,583,394
DNTT,0,3,4,0,2,0,0,1,0
DNTTIP1,586,539,660,376,843,588,941,953,717
DNTTIP2,1126,914,2039,1880,2084,1404,1968,2359,2147
DOC2A,7635,7566,7512,5153,7916,5788,7552,9393,7795
DOC2B,409,498,453,130,309,396,109,624,358
DOCK1,976,1879,3458,1138,4442,1830,1651,3071,2443
DOCK10,401,985,2441,628,2010,656,1073,1246,1329
DOCK11,77,136,530,140,245,129,116,309,281
DOCK11P1,0,0,6,0,1,2,1,0,0
DOCK2,29,96,506,73,114,55,88,294,78
DOCK3,10091,9816,26879,9982,13290,13901,5827,19161,17288
DOCK4,2466,2796,7768,3755,6305,4718,3050,7515,6167
DOCK4-AS1,9,16,22,11,38,9,4,21,17
DOCK5,188,648,2086,599,1704,548,1157,943,820
DOCK6,1198,1272,1391,669,2021,1226,889,1642,1460
DOCK7,504,576,1608,622,1705,799,480,1123,1004
DOCK8,44,239,926,118,255,78,103,418,245
DOCK8-AS1,2,3,7,5,4,1,9,9,5
DOCK9,4422,4417,9570,4592,6265,4884,3115,7287,6813
DOCK9-AS1,8,1,2,5,1,3,4,1,1
DOHH,1404,1973,1492,832,1980,1125,2978,2023,1853
DOK1,57,110,172,65,183,90,189,192,129
DOK2,17,20,19,10,12,10,19,34,12
DOK3,701,611,639,419,750,321,318,774,511
DOK4,751,955,928,755,1107,563,1011,1220,1062
DOK5,516,387,748,389,807,557,728,797,764
DOK6,5867,4832,10564,6111,6842,5849,4113,9438,7434
DOK7,221,464,118,371,344,93,287,379,265
DOLK,249,542,774,357,647,558,466,793,579
DOLPP1,427,407,742,330,628,526,622,595,559
DONSON,244,126,266,248,328,173,213,275,248
DOP1A,1205,1310,3358,2132,2452,1797,747,2391,2184
DOP1B,1037,1540,2816,1384,1887,1542,848,2293,2287
DOT1L,1155,1215,1288,700,1588,822,1157,1385,1111
DPAGT1,659,562,1164,793,1118,757,617,1147,964
DPCD,336,354,410,360,506,353,603,551,515
DPEP1,1,1,4,1,4,1,2,1,3
DPEP2,10,49,37,72,124,14,70,85,102
DPEP2NB,0,0,4,1,2,0,1,1,1
DPEP3,7,5,17,1,3,8,4,6,7
DPF1,2828,2977,2789,2069,3358,2171,4385,4617,3464
DPF2,1685,1359,2475,1542,2725,1743,1853,2251,1964
DPF3,95,150,298,107,437,137,244,254,237
DPH1,1371,1415,1542,1137,2010,1258,1245,1647,1719
DPH2,672,833,1248,1020,1186,978,1010,1302,993
DPH3,667,784,1927,1135,1215,997,974,1933,1500
DPH3P2,0,0,2,0,1,0,0,2,0
DPH5,93,92,155,100,135,97,137,138,98
DPH6,74,86,221,107,200,129,139,163,142
DPH7,641,638,745,751,1259,554,843,975,859
DPM1,431,440,539,432,578,490,610,652,496
DPM2,1026,930,1321,819,1319,817,1548,1524,1143
DPM3,62,96,61,64,103,75,175,106,104
DPP10,2074,1965,5514,3303,2969,2565,2122,4389,3730
DPP10-AS1,163,197,248,211,269,199,296,367,298
DPP10-AS3,2,3,9,21,27,2,12,22,23
DPP3,487,434,757,385,652,448,620,842,566
DPP3P2,2,1,5,1,5,2,2,1,2
DPP4,62,56,170,123,137,64,82,156,115
DPP4-DT,3,2,4,8,8,2,2,7,3
DPP6,14342,12935,26713,15935,19278,17892,15670,26893,23677
DPP7,4210,4455,3552,3060,5601,2846,5717,5146,4219
DPP8,3283,3187,8655,5993,6052,5043,3972,7105,6351
DPP9,1524,1686,1777,964,1912,1266,1233,2086,1573
DPP9-AS1,20,15,11,11,32,11,15,37,19
DPPA2,0,0,4,0,0,1,4,0,0
DPPA2P1,0,0,0,0,0,0,0,0,0
DPPA3,0,0,1,0,1,0,1,0,0
DPPA3P2,1,1,4,1,1,1,1,1,2
DPPA3P3,0,0,0,0,0,0,0,0,0
DPPA4,2,4,19,1,0,6,12,5,2
DPPA5,0,1,3,1,1,0,2,0,3
DPPA5P2,0,0,0,0,1,0,0,0,0
DPRX,0,0,1,0,1,0,1,0,0
DPRXP4,3,3,3,4,8,2,4,13,5
DPRXP6,0,0,1,0,0,1,1,0,0
DPT,23,7,13,41,24,21,23,28,37
DPY19L1,1749,2371,4502,4114,2987,3275,2059,3708,3569
DPY19L2,285,253,292,498,494,205,174,377,365
DPY19L2P2,697,887,2063,769,728,886,316,1634,1403
DPY19L2P3,179,236,399,157,260,154,121,404,206
DPY19L2P4,138,93,71,107,150,58,63,73,68
DPY19L2P5,3,8,6,2,4,3,3,5,3
DPY19L3,353,469,1401,570,1708,1089,539,899,752
DPY19L4,213,292,1017,453,759,527,441,790,518
DPY19L4P1,0,0,0,0,0,1,1,0,0
DPY19L4P2,0,0,0,0,0,0,2,0,0
DPY30,365,375,448,334,583,318,637,567,486
DPYD,144,186,320,154,317,123,169,292,244
DPYD-AS1,1,1,4,2,2,2,3,3,2
DPYD-AS2,2,0,1,0,0,1,0,3,2
DPYS,21,24,43,57,56,27,45,102,62
DPYSL2,26145,26627,65319,28388,35773,35608,26953,44726,43661
DPYSL3,3015,3277,8322,3190,6398,5388,3216,6792,5102
DPYSL4,3647,3224,3918,1911,4167,2340,3169,3727,3689
DPYSL5,3221,3693,6977,2592,4806,2728,4820,4874,4300
DQX1,38,39,29,51,72,21,58,56,52
DR1,1339,1377,3244,1815,2032,1660,1727,2785,2354
DRAIC,41,40,58,55,51,34,52,64,62
DRAM1,96,93,172,85,182,144,89,178,139
DRAM2,186,217,502,324,391,249,335,328,382
DRAP1,1727,2359,1396,783,1937,1225,2529,2659,1927
DRAXIN,128,221,272,52,148,159,94,251,196
DRC1,47,56,146,94,123,63,58,156,83
DRC3,352,376,527,408,719,256,249,639,621
DRC7,23,16,47,28,33,19,30,51,30
DRD1,750,616,977,619,708,580,361,900,757
DRD2,114,110,82,60,125,57,93,140,71
DRD3,1,3,6,3,2,3,4,2,3
DRD4,368,173,98,44,189,114,142,174,214
DRD5,139,535,197,120,220,156,228,389,234
DRG1,1276,1246,2237,1350,1811,1610,1678,2257,2000
DRG2,1235,1073,1446,1307,1978,1113,1536,1712,1511
DRGX,197,87,203,113,190,142,158,307,258
DRICH1,23,8,21,22,42,3,10,21,20
DROSHA,1876,1882,4102,1141,2638,2247,1323,3469,2917
DRP2,3219,2717,4624,3164,3496,3528,1817,4641,4167
DSC1,35,16,53,71,6,33,43,78,37
DSC2,49,25,189,47,93,124,48,196,45
DSC3,1,1,7,3,5,1,7,3,1
DSCAM,1535,1692,2864,1573,2545,1592,960,3028,2449
DSCAM-AS1,15,4,5,9,6,2,6,14,10
DSCAM-IT1,34,25,8,17,19,2,11,27,23
DSCAML1,1480,2173,3252,1380,2869,1352,1150,2696,2013
DSCAS,0,1,4,5,3,4,1,1,4
DSCC1,62,73,139,99,115,88,88,160,115
DSCR10,0,0,0,0,0,0,0,0,0
DSCR4,0,0,4,0,0,1,1,1,0
DSCR8,0,0,2,0,0,0,1,0,0
DSCR9,22,11,21,25,18,20,10,18,15
DSE,285,175,478,173,343,293,144,386,273
DSEL,429,466,938,511,780,420,842,820,588
DSG1,4,5,32,5,14,8,8,9,13
DSG1-AS1,0,0,3,0,1,0,2,0,0
DSG2,33,19,47,34,34,41,29,1042,64
DSG2-AS1,1,2,3,1,0,0,3,7,0
DSG3,20,19,63,36,35,38,33,161,38
DSG4,0,0,5,0,3,1,3,0,0
DSN1,245,143,376,243,284,245,257,560,309
DSP,434,203,420,284,548,233,251,2222,501
DSPP,0,0,4,0,1,2,2,0,1
DST,16800,16295,55229,37035,53730,32164,27109,47767,44070
DSTN,5969,7434,13027,9703,10496,9537,15016,14378,13582
DSTNP2,77,82,115,118,148,91,186,176,125
DSTNP3,1,1,4,2,0,1,1,1,0
DSTNP4,0,0,0,0,0,1,0,1,0
DSTYK,4685,3529,9937,8207,7749,6950,7122,9262,8408
DTD1,544,759,1151,657,923,711,1188,1323,1171
DTD1-AS1,1,1,4,3,5,2,1,7,5
DTD2,183,224,386,318,422,267,455,425,381
DTHD1,0,3,10,5,13,4,6,6,3
DTL,13,13,27,11,21,9,12,100,9
DTNA,6005,5756,13530,7218,15158,11957,6594,12291,10657
DTNB,2330,2293,3221,2184,3219,2286,2264,3882,3333
DTNBP1,865,1022,1421,887,1378,1099,1438,1539,1479
DTWD1,271,208,535,297,366,260,244,425,405
DTWD2,132,120,311,162,300,183,135,213,200
DTX1,2326,2705,3345,1430,3555,2540,2810,4014,3010
DTX2,182,190,250,137,315,164,220,311,218
DTX2P1-UPK3BP1-PMS2P11,0,0,0,0,0,0,0,0,0
DTX3,5859,5209,6228,4975,8375,5098,7538,8083,7059
DTX3L,171,237,568,132,438,395,158,458,293
DTX4,3614,3285,5456,2646,3942,3198,2671,5988,4476
DTYMK,202,181,248,193,318,146,324,362,319
DUBR,173,204,410,277,401,152,300,377,393
DUOX1,334,216,316,228,375,189,271,259,328
DUOX2,11,10,15,5,11,5,16,7,11
DUOXA1,16,13,14,6,25,13,20,8,14
DUOXA2,2,3,9,1,2,1,1,0,0
DUS1L,2030,2298,1989,1810,3219,1847,2723,2970,2403
DUS2,143,234,414,244,435,335,317,453,352
DUS3L,396,571,500,269,871,459,653,665,588
DUS4L,133,131,317,154,277,186,212,252,234
DUSP1,1411,2823,2638,913,3324,2633,1329,3113,1807
DUSP10,66,118,218,70,230,93,128,132,177
DUSP11,353,240,566,381,445,418,338,431,427
DUSP12,208,255,362,211,279,246,339,425,357
DUSP13,2,0,5,1,3,2,3,0,4
DUSP15,112,179,161,133,286,119,263,205,154
DUSP16,649,648,1691,508,1127,741,364,1098,1092
DUSP18,157,140,200,168,227,119,178,268,194
DUSP19,415,332,569,452,525,336,345,564,547
DUSP2,328,672,523,329,423,299,522,816,423
DUSP21,0,0,0,0,0,0,0,0,0
DUSP22,1660,1896,3423,1667,2145,2148,2232,2961,2576
DUSP23,77,163,106,66,110,80,186,187,97
DUSP26,2642,2194,2641,2057,2658,1756,2629,3554,3103
DUSP28,230,171,250,233,256,135,258,246,223
DUSP29,2,1,1,2,2,1,1,3,0
DUSP3,7203,6974,14144,8292,8180,8662,6743,12618,10892
DUSP4,50,1035,155,140,985,222,1067,1857,1668
DUSP5,233,418,401,98,322,433,216,649,317
DUSP6,442,2173,1405,911,3239,1670,2337,3281,3109
DUSP7,2479,2472,5225,2048,3179,2559,2386,3794,3257
DUSP8,12835,11050,10620,6538,12770,9445,8792,14843,10892
DUSP9,157,161,173,33,128,86,105,192,86
DUT,483,729,823,664,922,537,1017,1019,831
DUTP3,0,1,1,3,6,0,0,2,0
DUTP4,0,0,0,0,0,0,0,0,0
DUTP6,4,6,4,4,17,7,8,7,8
DUTP7,3,1,11,3,8,2,0,9,6
DUX4L16,0,0,0,0,0,0,0,0,0
DUX4L17,0,0,0,0,0,0,0,0,0
DUX4L18,0,0,0,0,0,0,0,0,0
DUX4L19,0,0,1,0,0,0,0,1,0
DUX4L26,0,0,1,0,1,0,2,2,0
DUX4L27,16,19,52,26,22,33,24,46,42
DUX4L29,0,0,0,0,0,0,0,0,0
DUX4L31,0,0,0,0,0,0,0,0,0
DUX4L4,0,0,0,0,0,0,0,0,0
DUX4L45,0,0,2,0,0,0,0,0,0
DUX4L47,0,0,1,0,1,0,0,0,0
DUX4L9,0,0,0,0,0,0,1,0,0
DUXA,0,1,2,0,1,1,1,0,0
DUXAP1,6,3,6,7,3,2,5,2,5
DUXAP10,15,63,77,69,57,51,111,142,67
DUXAP11,0,0,0,0,0,1,1,0,0
DUXAP8,31,62,71,84,53,104,98,113,74
DUXAP9,42,116,94,120,82,76,92,72,133
DVL1,12626,12625,8865,4216,12039,7324,10748,13382,9575
DVL2,1162,1210,1308,961,2008,946,1113,1519,1265
DVL3,4815,4853,5292,2830,6108,3940,3614,6702,5038
DXO,434,391,493,427,783,420,669,632,542
DYDC1,0,0,4,1,0,0,3,2,0
DYDC2,23,17,15,29,11,20,24,17,23
DYM,1268,1011,2760,1851,1723,1684,900,2026,1847
DYNAP,0,0,6,1,0,0,2,1,0
DYNC1H1,32884,39318,87256,36414,51729,46748,28914,72630,60989
DYNC1I1,5122,5902,12929,7992,7419,8232,6239,9675,9675
DYNC1I2,2096,2359,5793,3380,4638,3365,5710,5076,4278
DYNC1I2P1,16,20,134,71,100,46,104,67,67
DYNC1LI1,1418,1501,3153,1762,2274,1685,2066,2844,2566
DYNC1LI2,4834,6303,12092,8191,12263,6086,10660,11264,10361
DYNC2H1,918,909,1945,2017,2496,1211,1398,2510,2190
DYNC2I1,1475,1361,1721,2121,2506,1161,2288,2869,2518
