symbol,SL5883,SL5891,SL6658,SL7158,SL7386,SL7409,SL7629,SL7798,SL7809
CD200R1,7,3,49,25,27,21,34,31,7
CD200R1L,0,0,0,1,3,1,0,0,2
CD207,0,0,4,0,0,0,0,2,2
CD209,2,0,12,26,10,7,7,16,7
CD22,733,639,528,2470,1065,318,2984,1901,1713
CD226,4,6,13,25,20,7,36,21,19
CD244,10,8,20,49,64,14,33,35,16
CD247,17,47,61,50,54,69,59,75,39
CD248,88,171,459,437,234,142,331,86,287
CD27,3,7,18,14,15,15,19,21,18
CD27-AS1,212,237,497,718,733,560,708,531,391
CD274,31,29,39,92,89,83,108,73,45
CD276,317,493,955,633,914,571,1018,663,713
CD28,0,2,0,3,4,8,3,1,9
CD2AP,80,72,293,207,284,219,472,214,259
CD2BP2,1032,1311,2863,2899,3372,2409,3909,2219,2000
CD2BP2-DT,6,8,16,11,18,9,11,6,12
CD300A,5,13,43,323,34,29,147,57,32
CD300C,3,2,11,22,23,9,30,2,12
CD300E,0,3,4,12,1,2,11,7,4
CD300LB,1,2,2,3,1,1,5,3,2
CD300LD,1,0,0,0,0,0,0,0,1
CD300LF,20,21,52,29,37,30,66,39,23
CD300LG,5,1,11,8,8,6,9,8,10
CD302,7,11,43,20,39,22,64,19,36
CD320,311,395,572,682,1068,730,1168,404,630
CD33,9,21,13,50,25,27,87,27,22
CD34,468,312,1031,413,1023,769,1211,203,841
CD36,7,21,29,36,44,18,75,24,49
CD37,20,40,55,195,121,80,334,78,90
CD38,38,94,568,230,344,110,505,275,440
CD3D,0,0,0,1,1,2,1,2,1
CD3E,0,0,2,5,2,4,7,4,11
CD3G,0,0,3,1,1,5,3,1,5
CD4,144,272,310,760,536,330,1194,221,553
CD40,28,74,138,98,114,101,136,103,77
CD40LG,0,0,2,0,1,0,4,1,1
CD44,53,418,1820,960,304,236,473,1081,450
CD46,609,598,1727,1749,2116,1398,2847,1978,1311
CD46P1,0,0,0,0,0,1,0,0,1
CD47,2532,2650,6343,6153,8614,5937,12618,3772,4350
CD48,1,2,1,7,2,3,2,5,4
CD5,19,29,30,55,81,40,93,32,55
CD52,1,4,3,2,14,20,5,2,6
CD53,28,62,53,440,151,75,335,173,114
CD55,204,222,509,899,507,348,946,674,471
CD58,24,24,91,54,54,37,74,43,57
CD59,1277,1874,5645,4411,5019,4149,5018,4434,3658
CD5L,0,0,1,5,0,2,2,1,0
CD6,140,119,272,224,291,184,127,77,118
CD63,470,749,1761,1722,2480,1829,2708,1934,1592
CD68,0,1,2,2,1,1,2,7,1
CD69,1,2,1,18,0,4,23,6,12
CD7,3,4,11,11,1,7,12,18,19
CD70,0,0,1,0,3,2,0,1,3
CD72,6,6,17,21,22,14,38,27,20
CD74,566,1587,1151,8560,2856,1652,11032,1974,4247
CD79A,0,1,3,5,3,2,6,4,7
CD79B,3,2,1,5,13,5,7,3,4
CD80,2,0,1,2,1,4,3,6,2
CD81,2096,3831,9311,10416,9801,6319,12959,5645,8202
CD81-AS1,5,4,32,22,48,22,38,18,25
CD82,278,544,1001,1404,1075,800,1812,911,1405
CD83,331,372,880,896,1164,1026,1131,609,548
CD83P1,0,0,1,0,0,2,0,0,2
CD84,21,71,34,194,130,123,514,39,153
CD86,5,14,8,81,21,15,127,23,32
CD8A,40,67,115,82,170,139,182,126,94
CD8B,3,1,8,2,5,4,9,12,6
CD8B2,11,3,6,2,20,17,24,4,13
CD9,310,366,426,2356,963,445,2752,980,1016
CD93,55,76,663,419,100,65,293,741,177
CD96,1,2,9,9,3,8,7,3,6
CD99,67,154,419,404,423,332,743,476,497
CD99L2,6396,7009,16685,16452,20008,15726,21379,9151,10723
CD99P1,4,6,50,17,20,12,22,47,20
CDA,5,8,42,27,26,14,27,23,23
CDADC1,138,169,412,312,486,410,544,263,285
CDAN1,295,564,1013,733,1081,689,1321,650,797
CDC123,266,356,812,810,1102,769,1095,648,567
CDC14A,19,40,159,45,146,60,170,103,157
CDC14B,340,434,1162,1078,1304,636,1842,1206,1204
CDC14C,0,0,2,1,4,0,3,0,1
CDC16,484,772,1489,1230,1875,1285,2113,999,1213
CDC20,10,9,10,34,38,13,61,21,28
CDC20B,0,1,4,1,1,5,3,4,5
CDC20P1,6,11,26,22,22,18,41,12,13
CDC23,170,220,630,538,638,474,816,364,457
CDC25A,10,18,58,24,54,32,47,19,44
CDC25B,765,1153,2126,2129,2243,1396,2854,2189,1583
CDC25C,1,0,3,4,6,12,6,4,8
CDC26,13,15,48,40,73,56,64,58,40
CDC27,669,785,2035,1577,2369,2038,3088,1199,1467
CDC27P2,0,0,0,0,0,0,0,2,0
CDC34,512,775,1706,1405,2261,1377,2429,1339,1492
CDC37,2003,2597,6556,5061,7573,5014,6470,4241,3452
CDC37L1,209,232,582,532,877,544,863,517,505
CDC37L1-DT,1,0,1,1,3,2,0,4,4
CDC40,397,566,1530,1246,1699,1287,2119,986,1022
CDC42,1132,1269,2953,4153,3559,2795,5269,1838,2308
CDC42BPA,2258,2410,9966,7402,10817,6931,14080,6002,7182
CDC42BPB,3457,4982,12157,8095,13487,8376,15942,5731,9385
CDC42BPG,7,17,20,6,49,14,38,25,20
CDC42EP1,1004,1208,1875,7011,2665,869,7793,1794,3695
CDC42EP2,310,346,780,1140,807,282,1659,915,751
CDC42EP3,217,228,592,536,841,495,696,627,387
CDC42EP4,590,1314,3654,2211,3522,2016,4620,2598,3947
CDC42EP5,5,4,29,7,13,10,20,26,7
CDC42P1,3,2,1,3,2,2,1,3,4
CDC42SE1,370,473,1248,1354,1234,800,1894,1327,912
CDC42SE2,1250,1287,3398,3560,4554,3425,5569,2162,2356
CDC45,3,12,20,25,7,4,26,30,12
CDC5L,498,611,1667,1409,2210,1572,3028,1258,1384
CDC6,19,28,79,60,133,49,99,131,40
CDC7,101,128,428,202,315,184,297,142,167
CDC73,291,326,1060,784,1069,786,1577,803,840
CDCA2,0,0,6,0,6,6,2,9,10
CDCA3,52,95,181,97,119,111,146,188,74
CDCA4,15,18,60,42,46,48,81,74,36
CDCA4P1,2,2,9,9,13,5,8,1,4
CDCA4P3,0,0,0,0,0,2,0,0,1
CDCA5,43,63,104,162,193,189,201,78,81
CDCA7,12,15,28,23,43,36,39,18,45
CDCA7L,28,40,153,75,176,74,312,79,161
CDCA8,16,34,69,52,53,54,91,77,47
CDCP1,18,22,67,88,74,65,79,51,36
CDCP2,6,4,23,9,12,12,24,10,12
CDH1,42,24,17,98,74,26,237,99,100
CDH10,596,820,2057,1469,2341,1675,2676,1242,1208
CDH11,523,747,1449,1060,2075,1053,2782,936,1332
CDH12,189,294,531,472,906,622,1017,397,357
CDH12P1,1,0,3,3,2,0,4,0,0
CDH12P2,1,1,1,1,0,1,0,0,0
CDH12P3,0,0,1,2,0,1,7,3,0
CDH12P4,0,0,0,1,0,1,0,0,0
CDH13,1634,1935,4898,6126,8127,4490,9340,3176,3510
CDH15,2,5,6,7,10,7,9,5,4
CDH16,1,0,3,1,4,2,3,0,5
CDH17,4,3,21,5,8,9,11,10,7
CDH18,512,704,1605,1212,2151,1414,1882,1073,924
CDH18-AS1,0,0,0,0,0,0,0,0,0
CDH19,101,105,144,699,217,119,521,310,344
CDH2,883,1188,2591,2472,4037,2459,5089,1547,2239
CDH20,245,378,808,1030,1057,598,1891,521,1252
CDH22,1598,2350,4149,2706,5815,3441,5982,2362,3122
CDH23,115,325,576,257,381,181,876,455,626
CDH23-AS1,0,0,0,0,0,0,0,0,0
CDH24,489,765,1060,1457,2512,1022,2518,1307,901
CDH26,10,18,48,48,50,34,78,77,45
CDH3,59,89,427,230,279,186,312,291,159
CDH4,1276,1865,4069,2620,4758,3471,4896,1847,3974
CDH5,514,332,2821,1113,1074,699,1701,2007,906
CDH6,320,413,1033,799,1029,1063,1495,732,586
CDH7,85,74,164,182,222,240,281,100,123
CDH8,551,801,1471,1650,2301,1528,2581,857,936
CDH9,138,200,407,346,648,306,708,284,320
CDHR1,902,1170,1781,2124,1905,2180,2104,946,1553
CDHR2,162,335,474,277,519,301,569,293,294
CDHR3,108,142,551,223,381,269,482,389,241
CDHR4,1,2,8,2,3,3,4,7,6
CDHR5,52,46,108,76,156,61,131,126,230
CDIN1,53,55,196,166,146,110,219,111,132
CDIP1,3609,4694,10171,10878,13798,10529,12204,6186,6851
CDIPT,1971,2775,5390,5283,7632,4933,7701,3181,4166
CDIPTOSP,2,10,9,21,27,19,27,18,25
CDK1,8,9,30,42,29,41,43,19,16
CDK10,890,1588,2976,2274,2949,1896,3150,1869,1469
CDK11A,15,25,29,48,41,33,66,89,27
CDK11B,451,571,820,1229,1829,1144,1931,1222,1141
CDK12,342,424,1175,887,1405,870,1795,1009,935
CDK13,527,628,1806,1100,2177,1366,2849,1230,1354
CDK14,2141,2159,5278,4316,6628,6105,6881,2586,2586
CDK15,3,6,6,10,9,13,7,4,9
CDK16,2883,3579,9086,6648,10548,8193,11978,5174,6719
CDK17,1159,1493,3885,3194,4729,2987,5941,2593,2691
CDK18,7951,5725,8244,19521,13779,8056,26112,12300,11733
CDK19,782,1017,2334,2597,2685,1404,5053,1783,2671
CDK2,9,8,120,73,18,18,65,106,32
CDK20,563,724,1591,1308,1966,1055,1828,919,903
CDK2AP1,138,244,662,529,1187,672,1586,675,898
CDK2AP2,277,365,832,890,1180,711,1456,974,825
CDK3,1,5,5,3,6,4,9,5,5
CDK4,75,123,287,271,362,171,494,252,239
CDK4P1,0,0,0,0,0,3,0,0,0
CDK5,414,577,1316,1282,1667,1447,1686,831,891
CDK5P1,0,0,0,0,0,1,1,0,0
CDK5R1,3631,4800,11157,8583,14484,9364,16671,6463,6907
CDK5R2,1292,1656,5298,3780,7083,5013,8286,2730,3246
CDK5RAP1,280,399,873,722,1012,647,921,653,599
CDK5RAP2,459,650,1524,1181,1833,936,2962,1204,1833
CDK5RAP3,609,880,1487,1855,2208,1251,2717,1342,1282
CDK6,330,376,1078,918,1014,586,2127,676,849
CDK6-AS1,1,0,2,3,5,3,5,1,4
CDK7,82,101,334,279,331,258,374,234,185
CDK8,150,262,586,411,580,478,626,402,353
CDK8P1,1,2,15,4,4,3,7,18,14
CDK9,1184,1687,3856,2758,3990,2810,4564,2391,2340
CDKAL1,58,74,149,217,221,149,336,114,129
CDKL1,155,175,580,357,620,380,652,634,422
CDKL2,265,233,701,582,1059,879,1099,557,509
CDKL3,11,12,48,37,46,47,61,66,38
CDKL4,3,3,5,1,15,15,11,14,13
CDKL5,357,396,1127,1023,1897,1168,1845,894,809
CDKN1A,182,371,4683,3638,485,298,1164,6057,490
CDKN1B,510,475,1297,1911,1851,1356,2917,1304,1212
CDKN1C,250,246,489,2301,1007,548,4029,1010,1070
CDKN2A,6,5,13,17,22,19,24,33,24
CDKN2AIP,119,143,356,312,473,302,655,415,313
CDKN2AIPNL,131,148,373,349,560,563,747,316,271
CDKN2AIPNLP3,0,0,1,0,0,2,0,0,0
CDKN2B,34,14,77,43,59,69,84,72,87
CDKN2B-AS1,1,0,3,5,2,6,5,2,2
CDKN2C,22,34,95,83,122,84,209,142,116
CDKN2D,873,1322,2894,2472,4069,3204,3492,1988,2079
CDKN3,17,22,47,38,55,35,42,54,43
CDNF,11,15,20,23,31,14,32,21,26
CDO1,268,384,965,723,1119,741,1136,682,613
CDON,96,99,244,161,288,151,382,188,175
CDPF1,93,105,207,253,313,201,358,154,216
CDR2,265,286,758,534,888,725,873,492,424
CDR2L,374,361,812,1722,1081,585,2765,840,1224
CDRT1,0,1,4,4,6,4,3,14,1
CDRT15,0,2,4,3,4,0,3,2,4
CDRT15L2,1,0,0,0,0,0,0,0,0
CDRT15P3,1,2,0,0,4,0,6,4,1
CDRT4,13,20,29,18,24,23,57,32,21
CDRT7,0,0,0,0,0,3,0,0,0
CDS1,515,604,1671,1303,2326,1712,2414,938,1077
CDS2,3259,4259,8649,9710,12624,8769,17007,5146,7450
CDSN,0,0,0,1,0,0,0,0,1
CDT1,52,55,130,152,190,158,223,128,136
CDV3,831,963,2529,3081,3501,2481,4334,1905,1918
CDX1,0,4,1,1,4,4,5,1,1
CDX2,0,0,0,0,0,0,0,1,1
CDX4,0,0,0,0,0,0,0,0,0
CDY1,0,0,0,0,0,0,0,0,0
CDY12P,0,0,0,0,0,0,0,0,0
CDY13P,0,0,0,0,0,0,0,0,0
CDY14P,0,0,0,0,0,0,0,0,0
CDY1B,0,0,0,0,0,0,0,0,0
CDY23P,0,0,0,0,0,0,0,0,0
CDY2A,0,0,0,0,0,0,0,0,0
CDY2B,0,0,0,0,0,0,0,0,0
CDY3P,0,0,0,0,0,0,0,0,0
CDY7P,0,0,0,0,0,0,0,0,0
CDYL,262,276,749,818,903,905,1252,740,670
CDYL2,769,826,2424,1973,2830,1900,2474,1296,1216
CEACAM1,10,19,30,18,23,32,47,39,35
CEACAM16,0,0,1,0,1,0,1,1,3
CEACAM18,0,0,0,0,0,0,0,0,4
CEACAM19,103,213,542,313,486,247,282,572,217
CEACAM21,2,3,3,28,13,10,21,8,7
CEACAM22P,0,0,0,0,2,3,2,2,6
CEACAM3,0,0,0,0,0,1,1,0,5
CEACAM4,1,0,0,0,2,2,2,1,1
CEACAM5,0,0,0,0,0,1,0,1,3
CEACAM6,0,3,3,0,7,3,3,2,4
CEACAM7,0,0,0,2,0,1,0,2,3
CEACAM8,8,9,16,10,7,26,11,9,6
CEACAMP1,0,1,2,0,1,2,1,1,6
CEACAMP7,0,0,0,0,0,0,0,1,1
CEACAMP9,0,0,0,1,0,1,0,1,0
CEBPA,0,1,4,2,1,3,11,1,1
CEBPA-DT,1,7,4,5,8,5,12,3,7
CEBPB,55,93,630,572,403,317,645,534,219
CEBPD,17,53,693,477,94,98,277,659,119
CEBPE,1,1,2,1,2,2,6,1,1
CEBPG,283,382,1037,714,980,783,1151,865,605
CEBPZ,241,272,1025,744,1119,689,1558,904,741
CEBPZOS,422,599,1842,1388,1947,1537,2155,1142,980
CECR2,165,124,311,389,389,136,757,571,535
CECR3,0,2,1,0,1,3,0,6,4
CEL,30,40,71,45,51,46,71,153,37
CELA1,0,1,1,0,2,2,1,6,2
CELA2A,7,6,17,10,7,10,11,40,5
CELA2B,8,11,40,33,46,38,28,53,39
CELA3A,0,0,0,0,0,0,0,0,3
CELA3B,0,0,1,1,1,3,1,0,4
CELF1,1851,2783,7723,6142,8457,5154,9173,5472,4250
CELF2,3309,4154,10876,8369,15834,9982,16531,5845,6992
CELF2-AS1,44,56,100,56,147,72,164,106,75
CELF2-AS2,19,28,20,18,28,8,26,31,17
CELF3,3255,5723,10822,7003,13458,8322,14462,6474,9096
CELF4,3382,4411,14731,9422,16842,13698,17508,8027,7924
CELF5,2836,4683,8851,7597,13169,8129,16147,6508,8647
CELF6,2,5,7,3,8,5,14,18,12
CELP,0,0,1,0,0,2,2,0,1
CELSR1,16,54,57,42,100,47,159,69,78
CELSR2,12208,14038,31247,26334,33096,21319,42420,14313,20576
CELSR3,2262,2648,5758,3653,6266,3699,6683,2909,3968
CEMIP,400,207,508,439,1138,445,1086,458,498
CEMIP2,417,585,1088,883,1379,888,1665,1038,730
CEMP1,0,0,0,0,0,0,0,0,0
CENATAC,205,300,765,422,713,449,666,594,456
CEND1,5654,7272,14706,12916,16983,14889,16788,8311,8053
CENPA,1,0,0,2,1,3,2,6,2
CENPB,1774,2559,7275,4258,6295,4614,8665,7116,6473
CENPBD1,49,47,138,94,222,122,172,77,96
CENPBD1P1,473,615,1779,1394,1996,1179,2181,1009,1205
CENPC,136,151,795,337,581,476,1092,640,653
CENPCP1,1,1,4,1,10,1,9,10,3
CENPE,43,48,335,148,224,163,230,170,138
CENPF,108,184,537,318,364,510,569,230,250
CENPH,13,7,33,36,42,38,46,23,36
CENPI,3,6,24,17,23,22,23,21,28
CENPJ,98,158,553,221,446,347,630,402,342
CENPK,4,1,21,16,16,12,20,14,12
CENPL,36,36,125,72,121,81,140,127,95
CENPM,5,7,22,6,11,13,8,11,14
CENPN,42,54,124,120,153,87,242,91,93
CENPNP1,0,0,0,0,0,3,0,1,4
CENPO,77,130,260,205,355,255,366,171,242
CENPP,41,53,144,72,109,109,167,98,60
CENPQ,19,34,118,154,160,75,159,71,136
CENPS,9,9,37,31,50,35,66,29,24
CENPS-CORT,0,0,0,0,0,0,0,0,0
CENPT,591,1050,1808,1764,2039,1590,2163,1356,1143
CENPU,5,0,3,13,6,7,19,17,12
CENPUP2,1,4,1,2,4,2,2,6,3
CENPV,134,206,481,443,554,435,944,386,306
CENPVL1,1,1,2,4,4,2,4,0,3
CENPVL3,9,6,22,9,26,9,22,7,17
CENPW,4,6,14,21,10,9,15,7,11
CENPX,82,163,299,383,424,353,510,241,307
CEP104,529,610,1606,1374,1823,1121,2939,1412,1556
CEP112,63,72,332,173,346,229,446,290,360
CEP120,239,223,551,476,514,513,1053,428,469
CEP126,557,1062,2943,1559,2915,2010,3383,2174,1458
CEP128,35,65,212,105,226,161,323,175,211
CEP131,188,260,537,375,655,480,847,315,498
CEP135,55,60,280,148,274,196,411,221,208
CEP152,31,36,117,51,122,112,148,152,120
CEP162,82,87,434,219,420,289,621,330,336
CEP164,599,958,1796,1361,2036,1232,2217,1527,1176
CEP164P1,0,7,8,6,7,6,11,4,11
CEP170,823,924,2355,2157,3362,2134,4809,1490,1830
CEP170B,10630,14094,30257,17787,34657,22448,36382,14297,23872
CEP19,109,156,384,276,460,283,372,229,183
CEP192,201,252,684,422,760,438,1112,417,666
CEP20,144,188,632,542,708,601,935,391,462
CEP250,1052,1598,3446,2057,3701,2727,3563,1645,2207
CEP290,478,628,2785,1290,2670,1682,3187,1694,1850
CEP295,327,432,1152,603,1290,988,1496,671,825
CEP295NL,25,34,60,49,120,48,135,335,136
CEP350,883,951,3768,2781,4940,3092,7100,2789,3308
CEP41,323,416,845,1095,1443,870,1504,599,687
CEP43,136,185,488,391,464,371,612,385,245
CEP44,87,84,242,299,281,161,481,209,227
CEP55,0,2,2,1,2,5,2,5,3
CEP57,215,319,991,647,981,717,1270,833,779
CEP57L1,77,101,282,224,361,261,490,288,229
CEP63,352,341,1491,1017,1477,1077,1751,740,819
CEP68,1021,989,2329,2279,3687,2402,4678,1428,2028
CEP70,132,168,379,324,502,423,711,329,337
CEP72,104,145,289,307,345,238,500,282,223
CEP76,75,95,235,127,324,195,303,266,176
CEP78,294,483,1557,813,1589,867,2178,1150,1210
CEP83,68,85,363,241,427,264,485,294,280
CEP85,288,305,596,907,807,448,1036,556,500
CEP85L,135,154,783,549,890,613,1180,550,713
CEP89,130,232,564,438,790,565,772,446,522
CEP95,121,234,473,327,448,305,709,626,371
CEP97,303,290,832,932,1096,699,1991,757,859
CEPT1,141,131,320,426,425,289,698,291,291
CER1,0,2,1,1,2,0,1,0,2
CERCAM,5817,5398,4635,26120,12684,2686,34373,10936,13704
CERK,1130,1206,2657,2094,3639,2877,3925,1646,2147
CERKL,26,41,51,55,104,46,111,32,53
CERNA3,1,0,1,0,0,0,0,0,2
CEROX1,2418,3826,6503,5436,7701,4242,10361,5449,5876
CERS1,178,351,786,576,1225,744,1217,759,847
CERS2,552,621,1183,2400,1410,658,4235,1322,1779
CERS3,2,1,13,5,2,8,15,7,6
CERS4,1001,1289,2276,2437,3236,2046,3960,2502,2313
CERS5,530,700,1301,1061,1523,1128,1661,1353,906
CERS6,464,493,797,1074,1650,1020,2235,779,671
CERS6-AS1,1,2,0,3,1,6,3,0,2
CERT1,1161,1081,2966,3018,4808,3191,4715,2022,2250
CES1,6,19,30,13,24,14,77,12,29
CES1P1,0,0,1,0,1,3,4,0,0
CES2,1500,1915,3908,3243,5175,3566,6218,2405,3713
CES3,148,235,381,283,503,355,390,256,276
CES4A,1081,1941,3506,3151,3480,2150,3773,3747,1851
CES5A,15,8,26,16,30,31,29,19,28
CETN1,0,0,0,0,0,0,0,0,1
CETN2,142,235,566,498,852,689,948,395,435
CETN3,35,58,167,136,189,142,293,162,146
CETP,11,7,20,22,37,19,35,52,41
CFAP100,21,45,63,60,78,53,114,87,41
CFAP126,207,233,607,458,806,504,997,370,550
CFAP157,60,99,198,70,198,118,195,116,124
CFAP161,0,5,14,2,12,11,16,17,10
CFAP20,185,236,510,517,745,607,881,454,434
CFAP206,2,4,8,2,9,3,12,9,9
CFAP20DC,32,35,49,56,79,45,59,37,53
CFAP20DC-AS1,9,17,17,37,41,20,40,25,19
CFAP221,106,162,432,219,467,323,405,261,247
CFAP251,98,135,318,214,385,273,356,252,189
CFAP298,49,82,215,134,211,152,210,161,100
CFAP298-TCP10L,0,0,0,0,0,0,0,0,0
CFAP299,0,0,2,2,5,6,7,3,4
CFAP300,4,9,8,13,18,22,17,20,16
CFAP36,515,630,1678,1215,2266,1728,2313,1248,1146
CFAP410,164,241,468,373,584,405,747,499,355
CFAP43,27,48,138,71,157,108,175,170,96
CFAP44,164,235,559,363,635,590,780,430,466
CFAP44-AS1,0,1,3,3,4,5,1,1,2
CFAP45,1,6,10,6,5,4,6,7,11
CFAP46,396,444,683,371,968,642,789,464,516
CFAP47,1,2,3,0,1,4,5,1,6
CFAP52,36,57,134,113,171,134,128,68,88
CFAP53,10,21,58,40,61,49,101,84,87
CFAP54,11,20,63,30,56,44,77,61,63
CFAP57,17,39,104,62,111,69,126,46,58
CFAP58,16,20,52,26,81,52,106,29,59
CFAP61,36,25,128,92,103,91,134,59,65
CFAP65,33,61,92,69,130,65,121,76,61
CFAP69,48,42,166,72,121,104,158,109,87
CFAP70,30,32,88,69,123,65,140,171,133
CFAP73,4,17,31,20,46,14,37,31,35
CFAP74,177,182,357,224,678,328,539,348,314
CFAP77,3,5,6,0,5,4,3,1,3
CFAP91,42,69,203,91,230,145,255,156,120
CFAP92,26,41,51,35,109,65,108,55,70
CFAP94,32,35,142,77,147,112,165,99,121
CFAP97,242,274,993,866,1193,886,1690,557,852
CFAP97D1,2,2,12,3,8,6,8,6,6
CFAP99,25,45,74,52,96,55,88,46,47
CFB,4,5,14,15,17,6,19,15,6
CFC1,1,1,2,0,3,1,3,2,2
CFC1B,0,0,0,1,0,0,0,0,1
CFD,10,25,39,52,87,56,86,49,23
CFDP1,126,178,513,488,726,633,797,427,375
CFH,122,136,247,261,308,284,460,517,374
CFHR1,0,0,0,0,2,2,1,0,3
CFHR2,0,0,0,0,0,0,0,0,1
CFHR3,0,0,0,0,0,1,1,1,3
CFHR4,0,4,2,5,1,4,1,2,6
CFHR5,1,0,0,1,2,1,1,0,2
CFI,22,34,37,69,48,54,63,31,58
CFL1,2890,3843,10126,10884,12344,9955,15208,7042,6563
CFL1P1,16,15,44,32,51,27,42,50,37
CFL1P8,0,0,0,0,0,0,2,3,2
CFL2,831,812,1809,3460,2262,1711,3855,1685,2183
CFLAR,419,642,2314,1390,1815,1137,3106,1811,1827
CFLAR-AS1,2,5,38,12,29,23,29,40,37
CFP,44,87,128,61,110,88,118,138,78
CFTR,20,10,21,64,30,25,100,27,61
CFTR-AS1,0,0,0,0,0,0,0,0,0
CFTRP3,0,0,1,0,0,1,0,0,0
CGA,1,0,2,1,1,2,1,0,2
CGAS,4,10,34,19,44,21,80,179,35
CGB1,0,0,0,0,0,0,0,0,0
CGB2,0,0,0,0,1,1,1,1,1
CGB3,1,0,0,0,0,0,0,0,0
CGB5,0,0,0,0,0,0,0,0,0
CGB7,1,2,5,5,5,2,5,12,4
CGB8,0,0,0,0,0,0,0,0,1
CGGBP1,612,734,1956,1884,2729,2225,3301,1297,1534
CGN,144,144,287,342,367,227,532,463,326
CGNL1,698,858,2136,1200,2749,1650,3301,1056,2376
CGREF1,680,924,2093,1559,2498,1735,2427,1176,1259
CGRRF1,103,112,280,280,365,258,468,251,297
CH17-340M24.3,7,9,19,14,16,19,34,15,25
CH25H,20,15,78,284,49,23,236,92,27
CHAC1,155,257,547,444,511,479,532,728,256
CHAC2,6,15,40,35,52,43,55,26,35
CHAD,17,33,341,118,216,144,260,12,170
CHADL,278,262,402,1110,1018,326,3184,621,1317
CHAF1A,159,200,579,309,739,431,684,278,389
CHAF1B,85,102,256,229,373,230,308,162,157
CHAMP1,255,259,838,554,975,531,996,430,606
CHAT,0,3,3,1,2,1,0,0,2
CHCHD1,36,61,161,135,190,171,260,141,104
CHCHD10,191,265,829,771,988,897,838,689,517
CHCHD2,569,677,1685,1759,2196,1979,2401,1286,1286
CHCHD2P1,0,0,1,0,0,2,0,0,0
CHCHD2P5,0,0,4,1,0,0,1,0,1
CHCHD3,177,242,556,587,771,555,771,431,406
CHCHD4,139,139,350,257,430,395,414,207,251
CHCHD4P1,0,0,0,0,0,0,0,0,1
CHCHD4P5,0,0,0,0,0,3,3,1,0
CHCHD5,55,81,137,198,257,191,240,160,162
CHCHD6,247,386,783,845,1363,938,1088,503,614
CHCHD7,171,232,544,687,883,632,833,400,460
CHD1,234,324,1229,750,1077,636,1888,1215,831
CHD1L,221,282,646,828,881,455,1251,523,607
CHD2,2108,2616,8365,5636,8714,5405,9724,6665,5105
CHD3,6327,9011,22912,15759,33411,20840,30764,12010,14947
CHD4,1987,2758,7272,5724,9307,5543,12915,3933,6250
CHD5,10965,13886,27364,21403,39331,26636,44589,14569,19910
CHD6,1310,1473,3904,3105,5184,3451,6223,2738,3167
CHD7,583,753,2044,1721,2119,1173,3952,1424,2290
CHD8,1266,1570,4208,2904,5094,2690,5738,1801,3155
CHD9,1141,1310,3986,2728,4819,3044,6491,2912,3376
CHDH,262,591,1613,760,1463,894,1514,897,1787
CHEK1,16,27,85,47,104,63,97,54,48
CHEK2,12,14,44,42,34,32,39,38,18
CHEK2P2,0,0,1,0,1,2,0,0,2
CHERP,741,996,2890,1635,2739,1413,3723,1527,1959
CHFR,312,352,1107,760,1071,615,1514,769,784
CHGA,3629,3926,11425,7969,12273,11781,10949,5683,4686
CHGB,2319,2682,6882,6193,8661,6185,9367,3116,3204
CHI3L1,203,940,21111,5231,970,625,666,7587,1028
CHI3L2,4,34,173,135,31,30,28,64,44
CHIA,0,0,1,0,1,0,1,0,1
CHIAP1,0,0,2,0,0,0,0,0,1
CHIAP2,0,0,1,0,0,2,0,1,1
CHIC1,593,539,1383,1330,2016,1524,2464,850,908
CHIC2,18,24,76,48,89,75,122,80,57
CHID1,608,886,1687,1910,2295,1641,2394,1060,1547
CHIT1,15,32,34,27,40,47,36,28,25
CHKA,261,322,684,749,820,479,1131,896,585
CHKB,20,29,53,56,54,59,56,72,38
CHKB-CPT1B,0,0,0,0,0,0,0,0,0
CHKB-DT,30,45,71,31,80,49,64,73,66
CHL1,3761,4044,8778,9158,14095,8650,16240,5164,5590
CHL1-AS1,7,14,22,9,29,13,17,15,18
CHL1-AS2,7,4,11,13,29,7,30,24,14
CHM,493,472,1343,1273,1988,1411,2063,821,862
CHML,364,292,773,669,1366,879,1918,475,624
CHMP1A,1361,2156,4468,3510,5081,3779,5584,2611,3469
CHMP1AP1,0,0,0,0,0,0,0,2,1
CHMP1B,255,347,1035,802,1205,930,1525,494,659
CHMP2A,317,466,1314,1163,1523,1074,1568,1141,922
CHMP2B,278,302,934,1161,1298,915,1918,665,843
CHMP3,1817,2504,6817,4953,8871,6249,6590,3508,4236
CHMP4A,20,36,73,45,48,47,60,84,31
CHMP4B,1127,1457,4024,3827,5335,4172,5396,2586,2663
CHMP4C,6,11,13,8,3,5,9,6,7
CHMP5,368,458,931,1106,1341,1091,1795,797,783
CHMP6,155,210,441,401,648,407,722,244,494
CHMP7,650,728,1534,1356,2057,1354,2296,858,1014
CHN1,10424,12822,32275,27105,38903,31451,33190,21296,16540
CHN2,708,543,1133,1744,1783,1767,2740,838,962
CHODL,11,4,15,32,27,19,48,15,19
CHORDC1,319,391,1203,937,951,892,1566,3783,631
CHP1,1888,2333,4840,5598,6800,4885,6544,2828,3298
CHP1P2,8,16,39,18,31,17,33,60,22
